so_id,invoice_id,cust_id,rep_id,item_id,qty,disc_per,status,pay_id,booked_date,shipped_date,invoice_date,promise_date,needby_date
18152,510290,858,109,166,249,2,closed,4,2019-09-23,2021-02-19,2020-10-16,2020-06-09,2022-07-15
18153,510280,772,46,114,864,7,open,5,2020-03-10,2023-03-29,2023-07-19,2020-05-09,2023-07-05
18154,510301,498,35,195,526,8,open,1,2023-07-14,2023-10-03,2023-08-18,2023-10-10,2023-09-09
18155,510273,520,45,131,381,5,shipped,2,2021-07-18,2022-06-17,2022-03-04,2021-07-25,2023-11-12
18156,510297,761,184,171,223,10,cancelled,8,2020-02-14,,,2021-03-25,2023-06-25
18157,510277,671,195,149,274,9,shipped,9,2019-11-02,2020-06-20,2022-03-22,2023-12-28,2023-01-26
18158,510300,302,143,134,769,5,closed,6,2023-07-04,2023-07-13,2023-11-10,2023-11-23,2023-07-04
18159,510295,558,76,146,667,2,open,4,2021-08-22,2022-03-28,2022-09-18,2021-08-28,2023-03-10
18160,510290,555,42,100,545,5,shipped,10,2020-10-04,2023-06-23,2020-12-28,2022-01-19,2020-11-30
18161,510269,572,88,171,778,2,cancelled,3,2021-06-13,,,2023-03-05,2022-03-16
18162,510301,380,88,206,547,1,shipped,9,2022-04-21,2023-04-10,2022-06-21,2023-02-25,2023-03-22
18163,510257,431,115,174,585,2,cancelled,4,2022-02-14,,,2023-04-27,2022-06-08
18164,510289,612,148,220,224,7,cancelled,8,2022-02-18,,,2023-09-19,2023-02-02
18165,510258,411,191,110,272,5,cancelled,9,2019-11-07,,,2022-06-06,2022-09-09
18166,510273,794,32,188,391,5,cancelled,10,2022-10-25,,,2023-05-14,2022-10-30
18167,510284,496,96,120,422,5,open,5,2021-01-13,2022-04-24,2021-08-02,2023-02-10,2021-08-10
18168,510276,610,104,218,699,8,open,10,2023-11-11,2023-11-25,2023-12-27,2023-11-23,2023-12-10
18169,510293,643,150,152,584,7,cancelled,1,2020-04-25,,,2021-04-16,2020-07-19
18170,510264,349,63,185,311,9,cancelled,10,2020-10-25,,,2022-03-30,2021-08-01
18171,510280,335,181,150,266,3,open,10,2022-08-17,2023-08-08,2023-02-12,2023-06-13,2023-11-07
18172,510285,602,47,127,253,6,open,3,2023-04-10,2023-08-22,2023-12-23,2023-11-20,2023-12-18
18173,510262,456,181,114,472,10,closed,3,2021-02-15,2023-01-12,2021-08-06,2023-03-08,2023-10-01
18174,510257,253,163,109,800,10,closed,1,2021-05-21,2021-05-22,2021-06-09,2022-08-13,2023-03-09
18175,510265,388,80,114,873,7,open,9,2019-06-29,2020-05-10,2022-01-20,2023-03-06,2020-07-24
18176,510301,913,76,135,480,9,closed,5,2019-05-31,2023-07-17,2022-03-03,2023-02-03,2022-08-24
18177,510263,713,92,131,734,9,open,1,2019-04-10,2020-04-20,2020-10-10,2019-07-12,2020-07-08
18178,510301,512,111,154,468,2,open,3,2022-07-29,2022-11-16,2023-11-13,2022-10-02,2023-10-31
18179,510283,931,190,158,813,2,closed,7,2022-07-07,2023-12-25,2023-01-20,2023-10-04,2023-12-02
18180,510257,396,118,106,347,10,shipped,4,2021-11-17,2023-06-05,2022-12-16,2023-01-26,2023-11-11
18181,510271,835,170,129,721,6,shipped,11,2021-09-10,2022-09-29,2022-09-09,2022-11-08,2023-04-10
18182,510271,346,163,202,630,9,shipped,9,2020-02-24,2020-06-29,2021-11-22,2021-02-21,2022-10-25
18183,510273,976,35,177,548,9,closed,4,2020-10-24,2021-08-01,2023-10-07,2023-10-31,2023-03-19
18184,510301,407,107,147,630,5,cancelled,9,2023-03-01,,,2023-03-31,2023-05-19
18185,510262,744,165,105,246,7,open,11,2021-11-18,2022-06-16,2022-01-21,2023-03-22,2023-08-14
18186,510294,240,84,137,405,6,open,8,2022-05-09,2023-04-24,2023-09-15,2022-05-22,2022-07-30
18187,510300,677,168,201,590,5,closed,9,2022-09-29,2022-11-24,2023-04-23,2023-02-14,2023-08-27
18188,510288,251,20,198,806,4,cancelled,4,2021-03-08,,,2022-10-10,2022-04-22
18189,510302,740,131,194,333,2,shipped,11,2022-03-26,2023-02-20,2023-09-06,2022-05-30,2023-03-08
18190,510283,909,19,131,338,3,cancelled,2,2021-08-29,,,2023-10-28,2023-10-04
18191,510286,394,50,138,495,2,open,2,2020-09-26,2023-01-12,2023-02-28,2023-08-04,2021-03-31
18192,510281,642,80,184,243,10,shipped,8,2019-04-07,2021-11-02,2019-11-09,2021-10-18,2023-05-17
18193,510289,927,92,153,760,3,open,8,2019-04-23,2021-08-01,2019-05-26,2021-04-23,2021-10-27
18194,510279,854,148,101,682,7,shipped,3,2020-11-08,2022-12-02,2021-09-27,2021-04-07,2023-10-29
18195,510286,937,56,123,495,10,closed,4,2019-07-20,2022-06-27,2021-01-17,2021-02-18,2023-11-11
18196,510284,782,31,174,319,3,shipped,8,2023-09-06,2023-11-13,2023-11-30,2023-09-16,2023-12-30
18197,510261,326,65,154,264,3,open,7,2023-06-26,2023-07-07,2023-07-23,2023-11-17,2023-09-26
18198,510265,901,200,163,717,2,open,2,2019-05-04,2023-03-24,2022-04-12,2022-04-15,2022-02-27
18199,510296,931,67,179,651,2,cancelled,11,2020-06-22,,,2023-12-20,2023-03-17
18200,510267,867,14,134,254,5,closed,1,2022-11-24,2023-07-19,2023-09-13,2023-04-05,2023-10-16
18201,510288,985,75,216,816,3,cancelled,11,2021-05-30,,,2023-12-05,2023-06-29
18202,510287,883,189,216,646,6,open,1,2021-11-21,2023-04-14,2023-01-04,2022-12-23,2022-06-23
18203,510280,687,16,122,748,6,open,4,2022-04-07,2023-03-29,2023-09-16,2023-06-09,2023-11-20
18204,510281,269,64,220,848,7,cancelled,2,2019-09-12,,,2022-01-22,2021-07-21
18205,510292,839,23,195,443,2,closed,6,2022-09-11,2023-06-26,2023-07-26,2023-06-12,2022-10-19
18206,510263,221,143,179,500,1,closed,4,2023-05-27,2023-11-02,2023-10-02,2023-06-29,2023-07-19
18207,510261,628,163,136,504,2,shipped,12,2022-06-09,2023-04-11,2023-05-15,2023-08-12,2023-07-07
18208,510278,618,80,120,843,3,closed,9,2021-11-05,2023-09-23,2022-01-15,2023-07-22,2022-08-14
18209,510261,690,69,174,841,2,closed,8,2023-10-16,2023-11-05,2023-11-19,2023-11-24,2023-10-27
18210,510270,937,65,192,603,7,shipped,8,2021-09-05,2023-08-05,2023-04-06,2022-11-18,2023-02-07
18211,510264,439,198,184,249,4,shipped,6,2019-12-25,2022-02-11,2020-12-13,2020-08-21,2020-10-16
18212,510269,534,131,105,819,8,closed,11,2021-09-18,2022-08-14,2021-10-09,2023-11-15,2023-07-23
18213,510266,298,60,100,492,4,cancelled,7,2023-04-20,,,2023-05-16,2023-07-12
18214,510273,941,180,134,384,5,cancelled,10,2020-07-21,,,2020-11-24,2023-04-19
18215,510262,772,31,198,577,9,shipped,5,2021-03-27,2023-05-01,2023-11-27,2022-02-15,2022-03-24
18216,510275,836,194,218,698,4,shipped,6,2021-07-24,2023-11-10,2023-06-30,2023-11-13,2022-08-09
18217,510271,298,170,124,207,3,open,10,2021-03-17,2022-01-07,2021-08-16,2022-05-29,2021-08-29
18218,510304,272,148,145,228,8,cancelled,6,2021-12-10,,,2022-04-20,2023-02-17
18219,510290,373,49,124,367,4,closed,1,2023-01-02,2023-08-30,2023-12-11,2023-12-30,2023-05-06
18220,510282,976,37,193,615,3,open,10,2023-03-16,2023-09-03,2023-08-01,2023-07-25,2023-09-06
18221,510263,426,112,131,727,6,closed,12,2019-07-30,2023-06-24,2022-10-21,2022-08-11,2020-05-24
18222,510283,905,77,151,737,10,closed,4,2023-07-02,2023-07-15,2023-08-15,2023-12-15,2023-12-15
18223,510294,771,68,131,793,7,shipped,2,2019-11-25,2021-08-24,2022-10-05,2022-12-20,2022-02-22
18224,510278,459,83,161,770,5,open,4,2021-04-30,2021-11-12,2022-02-27,2023-04-13,2021-12-22
18225,510291,446,101,196,877,2,cancelled,2,2023-05-30,,,2023-07-11,2023-09-19
18226,510297,468,188,214,407,9,cancelled,11,2022-04-10,,,2023-11-28,2023-08-17
18227,510298,650,93,166,216,10,shipped,8,2021-05-10,2023-02-26,2021-08-21,2023-04-07,2023-09-10
18228,510282,639,105,159,484,10,shipped,11,2023-03-22,2023-08-23,2023-09-05,2023-12-22,2023-10-17
18229,510264,503,27,132,379,2,cancelled,4,2019-11-10,,,2021-04-16,2022-05-07
18230,510270,632,134,102,234,4,open,3,2023-01-15,2023-10-15,2023-06-26,2023-05-14,2023-11-04
18231,510275,415,160,172,703,10,cancelled,10,2019-10-31,,,2023-10-06,2019-11-08
18232,510258,219,157,103,231,8,cancelled,9,2023-11-30,,,2023-12-23,2023-12-02
18233,510264,320,87,128,441,9,closed,4,2021-05-22,2022-07-20,2022-01-12,2021-05-29,2023-10-12
18234,510297,501,76,165,371,3,closed,3,2022-08-09,2023-08-06,2023-10-07,2023-10-21,2022-12-27
18235,510274,395,180,132,826,5,cancelled,8,2019-11-30,,,2022-08-23,2021-02-05
18236,510270,681,129,203,394,9,open,3,2023-09-27,2023-09-27,2023-11-12,2023-11-23,2023-10-25
18237,510264,456,99,157,814,9,cancelled,9,2019-08-07,,,2021-09-01,2020-11-15
18238,510282,740,196,207,687,4,closed,4,2022-11-23,2023-05-06,2023-01-22,2023-01-11,2023-11-27
18239,510293,953,151,184,675,9,open,11,2020-04-15,2022-07-01,2020-04-15,2022-11-12,2020-04-16
18240,510294,277,49,102,592,6,shipped,7,2022-04-17,2022-04-30,2022-08-30,2023-10-15,2023-02-19
18241,510276,435,169,152,899,3,open,12,2022-10-24,2023-04-28,2023-11-12,2023-09-02,2023-09-15
18242,510305,810,151,175,656,4,cancelled,9,2019-10-27,,,2021-07-08,2021-04-11
18243,510298,335,134,125,559,10,open,6,2019-12-10,2021-02-28,2019-12-13,2022-10-06,2023-09-29
18244,510306,377,52,137,396,5,shipped,3,2020-09-02,2022-02-27,2022-07-02,2022-11-06,2023-12-01
18245,510256,349,139,123,560,3,closed,1,2023-08-12,2023-11-24,2023-09-12,2023-10-25,2023-11-06
18246,510300,612,3,220,780,1,cancelled,4,2021-04-10,,,2023-05-28,2022-02-27
18247,510262,437,153,191,267,1,shipped,7,2022-10-19,2023-04-23,2023-03-28,2023-06-09,2022-10-21
18248,510297,265,20,104,401,7,shipped,6,2019-06-10,2023-04-16,2020-04-13,2022-09-15,2022-10-18
18249,510261,411,96,101,673,9,open,2,2019-01-05,2021-04-14,2022-08-21,2019-06-18,2023-05-07
18250,510304,646,2,215,240,7,shipped,4,2021-08-26,2023-10-29,2023-03-22,2022-02-24,2022-03-21
18251,510306,833,153,184,387,3,closed,7,2020-10-18,2022-03-08,2021-02-10,2022-05-28,2023-11-12
18252,510293,991,62,145,626,10,shipped,11,2021-07-04,2022-11-13,2021-12-11,2023-04-13,2023-09-23
18253,510282,566,32,215,238,8,cancelled,6,2021-07-11,,,2022-02-06,2023-05-28
18254,510292,466,124,185,818,1,cancelled,10,2020-09-08,,,2022-04-28,2022-04-22
18255,510260,594,43,109,537,3,cancelled,8,2021-04-30,,,2023-03-15,2023-07-01
18256,510273,456,73,123,365,8,shipped,2,2020-10-14,2022-07-21,2022-04-07,2021-11-18,2021-02-10
18257,510295,707,182,164,395,5,cancelled,1,2022-10-04,,,2023-05-10,2023-05-25
18258,510263,388,117,162,710,5,closed,2,2021-08-24,2023-12-14,2021-09-21,2023-07-23,2023-08-21
18259,510293,266,110,113,499,8,open,3,2021-12-13,2022-07-12,2023-04-29,2023-06-28,2023-02-13
18260,510267,671,175,162,363,3,closed,10,2020-06-28,2023-12-04,2020-12-23,2021-10-13,2021-03-19
18261,510287,437,13,113,397,7,open,8,2023-12-12,2023-12-22,2023-12-16,2023-12-21,2023-12-24
18262,510276,493,8,213,504,9,cancelled,12,2019-07-26,,,2023-04-04,2023-09-13
18263,510265,486,92,172,226,6,shipped,7,2019-03-12,2022-07-29,2023-02-14,2021-06-29,2023-01-13
18264,510297,828,144,211,651,8,open,2,2020-06-21,2022-08-24,2021-09-25,2021-06-21,2021-09-02
18265,510274,558,111,159,584,7,shipped,11,2023-05-11,2023-09-06,2023-08-12,2023-09-20,2023-07-16
18266,510290,621,193,156,425,7,open,1,2023-02-27,2023-04-28,2023-04-06,2023-11-06,2023-07-25
18267,510305,538,15,121,347,8,shipped,10,2020-12-01,2023-05-07,2022-01-25,2023-08-22,2020-12-15
18268,510279,550,28,136,733,7,closed,10,2020-07-13,2022-09-14,2021-04-29,2021-04-06,2020-11-11
18269,510269,557,10,135,470,4,cancelled,6,2021-06-27,,,2023-06-02,2022-05-05
18270,510263,844,180,188,475,4,open,7,2021-08-09,2022-06-21,2021-12-31,2022-12-13,2021-11-20
18271,510271,641,101,176,875,2,shipped,3,2020-04-16,2021-05-01,2022-08-15,2021-09-30,2021-02-15
18272,510270,558,25,209,247,2,cancelled,10,2019-07-04,,,2020-10-05,2023-10-28
18273,510264,679,170,192,259,9,shipped,10,2019-03-05,2021-07-22,2021-11-15,2022-12-04,2021-10-07
18274,510277,566,17,185,292,5,closed,2,2021-06-02,2023-09-15,2021-07-29,2021-08-18,2022-12-14
18275,510264,869,83,131,586,6,shipped,1,2022-12-23,2023-01-31,2023-02-17,2023-06-12,2023-06-06
18276,510268,620,121,160,271,7,cancelled,9,2022-04-28,,,2023-08-20,2023-08-15
18277,510275,507,153,169,867,3,open,11,2022-03-03,2022-07-03,2022-06-12,2023-01-25,2023-04-30
18278,510273,791,4,203,482,7,open,3,2022-04-26,2023-10-19,2022-07-09,2022-11-01,2022-08-25
18279,510285,266,116,163,516,2,closed,7,2020-06-17,2021-05-24,2023-01-24,2021-11-13,2023-12-02
18280,510296,894,199,190,871,9,cancelled,9,2023-09-07,,,2023-10-14,2023-10-22
18281,510285,436,193,191,560,9,open,3,2020-11-23,2022-07-01,2021-01-21,2022-09-23,2022-03-09
18282,510300,874,113,103,377,8,open,3,2023-12-05,2023-12-12,2023-12-17,2023-12-19,2023-12-18
18283,510276,500,95,133,666,9,closed,10,2023-10-17,2023-10-19,2023-11-07,2023-11-27,2023-12-04
18284,510305,776,29,189,843,7,closed,6,2019-12-15,2023-06-05,2021-09-01,2021-03-01,2023-12-02
18285,510259,586,199,165,431,2,closed,1,2021-12-19,2022-04-13,2023-01-30,2022-01-09,2022-08-29
18286,510262,447,102,129,451,2,open,1,2021-03-01,2022-05-06,2022-05-01,2023-10-08,2023-12-06
18287,510285,584,132,134,505,4,shipped,4,2022-05-18,2023-01-14,2023-08-25,2023-03-04,2023-10-01
18288,510262,715,16,110,461,3,cancelled,5,2022-09-30,,,2023-09-21,2023-09-17
18289,510281,393,99,107,792,9,open,6,2023-06-12,2023-06-12,2023-06-22,2023-10-17,2023-11-19
18290,510259,508,26,133,653,5,open,6,2021-06-03,2022-04-26,2022-08-18,2023-08-28,2022-10-01
18291,510301,512,83,103,462,6,shipped,6,2020-03-25,2021-05-11,2023-01-09,2022-04-03,2020-10-27
18292,510279,498,68,129,720,10,shipped,8,2023-01-24,2023-04-10,2023-04-08,2023-03-06,2023-10-28
18293,510279,501,45,106,299,1,open,10,2019-02-12,2022-09-22,2022-07-12,2020-02-19,2022-06-09
18294,510297,394,154,152,556,9,cancelled,7,2021-12-21,,,2022-06-02,2022-07-21
18295,510257,543,1,204,321,4,shipped,9,2022-10-23,2023-02-14,2023-01-25,2023-07-22,2023-07-11
18296,510298,266,126,171,819,3,open,6,2023-03-03,2023-06-01,2023-03-03,2023-07-22,2023-10-23
18297,510300,233,165,101,288,10,closed,5,2020-04-26,2021-12-27,2023-03-01,2020-06-25,2023-04-14
18298,510279,671,162,194,830,6,closed,6,2020-02-21,2023-12-03,2020-11-11,2021-07-24,2022-02-06
18299,510269,543,128,163,617,7,shipped,6,2023-04-05,2023-12-18,2023-05-27,2023-05-07,2023-04-19
18300,510290,226,133,182,702,1,cancelled,9,2021-01-06,,,2022-07-06,2021-02-15
18301,510290,390,159,112,253,1,shipped,8,2023-08-19,2023-10-14,2023-12-07,2023-11-25,2023-09-11
18302,510293,810,28,157,842,6,open,6,2021-01-31,2023-11-03,2022-05-21,2022-03-25,2022-02-03
18303,510283,586,135,141,492,6,cancelled,11,2021-04-13,,,2021-10-03,2023-09-06
18304,510278,779,107,118,533,5,open,7,2020-11-14,2022-03-24,2021-08-21,2023-02-03,2021-01-18
18305,510257,436,62,182,228,8,cancelled,11,2021-05-19,,,2022-11-23,2022-09-16
18306,510273,602,28,115,721,10,open,9,2021-01-14,2021-03-11,2023-11-24,2022-11-09,2022-06-10
18307,510258,362,110,220,847,6,closed,8,2020-02-22,2023-10-10,2020-09-05,2020-11-17,2023-12-23
18308,510300,883,140,117,745,4,cancelled,11,2023-02-24,,,2023-04-25,2023-03-26
18309,510278,986,86,118,352,3,shipped,12,2021-07-22,2022-07-05,2023-12-01,2023-01-22,2022-01-24
18310,510260,729,171,129,546,1,closed,4,2020-04-16,2021-12-06,2023-12-01,2022-09-06,2023-06-05
18311,510305,325,86,201,447,2,closed,4,2023-09-08,2023-10-06,2023-10-29,2023-10-07,2023-11-07
18312,510257,558,29,179,557,1,open,3,2019-01-04,2021-08-04,2021-09-29,2023-09-30,2023-10-11
18313,510296,204,180,171,649,5,cancelled,10,2019-02-22,,,2020-12-13,2020-06-24
18314,510258,294,191,182,353,3,shipped,7,2019-05-01,2021-03-08,2022-04-25,2022-01-22,2023-06-07
18315,510277,952,87,199,882,1,open,5,2019-09-28,2020-03-02,2023-03-17,2022-05-18,2021-03-16
18316,510282,810,11,151,762,9,cancelled,5,2019-10-12,,,2020-06-06,2023-07-25
18317,510304,383,50,162,286,6,cancelled,11,2021-01-09,,,2022-08-07,2023-01-20
18318,510284,711,188,188,434,8,shipped,9,2019-01-30,2023-05-13,2023-08-11,2022-01-10,2019-08-02
18319,510299,707,127,201,357,3,closed,7,2022-03-07,2022-05-13,2022-04-21,2023-10-27,2022-07-08
18320,510266,260,160,158,369,9,closed,7,2020-08-19,2023-07-08,2022-08-07,2023-05-13,2022-09-08
18321,510297,361,164,115,854,5,closed,5,2022-11-30,2023-03-30,2023-11-29,2023-04-03,2023-06-03
18322,510262,431,60,173,880,7,open,9,2021-10-24,2023-10-18,2023-03-25,2021-12-08,2023-10-03
18323,510298,761,159,206,737,5,cancelled,11,2023-03-10,,,2023-04-26,2023-05-02
18324,510261,229,59,125,660,8,open,7,2020-09-28,2023-02-07,2023-07-17,2020-09-28,2021-05-30
18325,510285,311,128,131,771,5,closed,8,2023-01-23,2023-03-21,2023-11-18,2023-03-01,2023-02-20
18326,510265,782,182,100,553,7,shipped,11,2021-03-05,2022-11-08,2023-01-16,2023-04-14,2023-03-01
18327,510268,913,73,154,377,2,closed,12,2022-07-17,2022-10-03,2023-06-22,2023-12-15,2023-08-17
18328,510286,436,7,128,295,4,shipped,1,2019-11-15,2020-07-24,2022-08-24,2022-05-24,2020-12-19
18329,510293,982,99,214,591,1,shipped,6,2019-06-07,2021-05-08,2023-11-09,2021-11-21,2021-10-02
18330,510304,974,198,119,300,4,cancelled,11,2023-05-07,,,2023-11-18,2023-07-08
18331,510261,555,147,180,350,4,cancelled,4,2019-09-26,,,2022-10-06,2023-12-13
18332,510261,922,184,172,562,6,closed,5,2023-12-29,2023-12-30,2023-12-30,2023-12-29,2023-12-30
18333,510262,389,82,137,534,3,closed,7,2022-09-03,2023-07-14,2023-06-23,2022-11-01,2022-12-23
18334,510297,306,120,163,711,6,cancelled,2,2021-10-19,,,2021-12-16,2022-02-24
18335,510263,740,106,115,357,1,cancelled,10,2019-03-11,,,2020-10-22,2019-04-10
18336,510259,557,70,159,222,1,cancelled,8,2023-02-22,,,2023-09-11,2023-08-20
18337,510293,894,52,101,770,8,cancelled,3,2019-01-28,,,2021-01-12,2020-12-02
18338,510287,545,46,152,619,1,cancelled,5,2020-09-03,,,2023-11-06,2022-11-05
18339,510306,473,43,216,273,10,shipped,3,2020-08-07,2020-12-07,2022-10-05,2021-06-12,2023-05-05
18340,510260,240,98,190,626,10,shipped,4,2022-01-14,2023-11-01,2023-09-08,2022-07-16,2022-07-01
18341,510305,468,54,162,873,7,open,10,2021-02-16,2021-09-19,2023-04-04,2021-03-26,2021-12-19
18342,510281,615,180,113,894,1,shipped,8,2019-08-06,2022-11-29,2020-08-07,2020-12-30,2020-12-03
18343,510264,621,79,126,687,2,shipped,11,2020-12-31,2021-07-12,2021-05-31,2022-10-12,2023-04-09
18344,510299,533,81,180,392,1,shipped,10,2021-07-24,2022-08-19,2023-01-28,2021-11-08,2023-05-14
18345,510259,320,28,184,392,4,shipped,8,2019-08-31,2022-08-26,2020-01-20,2023-04-28,2022-09-20
18346,510275,272,94,119,647,3,shipped,6,2023-07-13,2023-09-21,2023-10-10,2023-11-10,2023-11-13
18347,510297,913,26,211,561,8,open,2,2022-06-01,2022-07-03,2023-11-03,2022-06-24,2023-05-22
18348,510297,520,10,180,563,7,cancelled,8,2019-09-18,,,2023-06-06,2021-09-10
18349,510290,213,118,196,289,8,cancelled,10,2020-09-01,,,2023-01-10,2021-04-10
18350,510296,667,183,218,622,2,closed,7,2019-02-25,2022-08-11,2023-05-25,2019-12-02,2022-05-23
18351,510275,602,74,112,282,1,closed,4,2022-01-05,2022-10-06,2023-10-21,2022-05-12,2023-10-29
18352,510283,497,105,220,493,10,open,12,2023-03-04,2023-10-24,2023-05-27,2023-09-07,2023-04-20
18353,510266,211,15,143,754,6,open,6,2021-07-02,2022-09-11,2022-03-06,2023-11-11,2023-06-25
18354,510268,846,20,157,232,7,shipped,11,2023-06-23,2023-10-09,2023-12-27,2023-08-23,2023-09-28
18355,510291,711,137,191,472,2,open,6,2022-01-22,2022-06-14,2022-12-16,2022-09-21,2022-04-20
18356,510258,266,177,121,286,4,closed,7,2021-11-22,2023-04-08,2022-02-06,2022-08-16,2022-02-28
18357,510303,464,114,145,436,5,closed,3,2019-11-12,2021-05-22,2021-01-08,2021-08-18,2020-09-01
18358,510270,291,153,116,317,10,open,5,2020-11-23,2023-05-19,2022-04-24,2021-07-03,2021-04-08
18359,510281,371,150,127,514,9,closed,9,2020-11-22,2021-12-26,2022-09-09,2023-08-19,2021-05-23
18360,510295,778,9,109,419,1,closed,9,2022-04-26,2023-04-20,2023-08-13,2023-01-12,2022-10-23
18361,510283,307,55,155,654,1,open,12,2021-03-15,2023-12-09,2022-01-16,2022-06-21,2023-06-24
18362,510276,468,86,126,280,4,closed,6,2020-06-15,2022-02-03,2020-06-25,2022-08-18,2021-07-18
18363,510286,817,22,168,619,7,shipped,12,2022-03-18,2023-11-09,2023-01-09,2023-03-16,2023-01-11
18364,510289,244,90,120,250,10,cancelled,3,2020-05-30,,,2023-04-11,2020-09-22
18365,510261,823,90,192,511,2,cancelled,11,2021-10-28,,,2023-11-08,2022-02-02
18366,510281,409,70,102,765,2,open,10,2023-09-28,2023-12-29,2023-10-14,2023-11-27,2023-10-28
18367,510271,446,38,164,574,2,cancelled,11,2020-05-03,,,2022-07-24,2021-10-27
18368,510304,406,20,178,670,5,cancelled,7,2019-04-01,,,2023-07-25,2019-11-12
18369,510290,894,142,210,864,3,closed,3,2020-04-25,2021-12-24,2021-10-10,2023-05-06,2022-12-30
18370,510259,907,130,106,463,2,shipped,12,2019-03-29,2022-02-26,2023-03-17,2020-08-05,2021-12-28
18371,510268,989,35,198,751,7,cancelled,6,2021-12-22,,,2022-01-10,2023-12-01
18372,510289,210,74,199,784,2,cancelled,6,2021-01-17,,,2023-01-25,2021-12-02
18373,510266,573,135,203,472,1,cancelled,3,2023-09-22,,,2023-10-15,2023-11-27
18374,510266,470,137,220,574,7,closed,4,2020-02-09,2022-11-27,2022-04-12,2022-05-21,2023-11-20
18375,510258,204,196,130,526,4,cancelled,2,2022-04-06,,,2023-11-16,2022-10-29
18376,510259,660,69,153,286,8,closed,12,2020-12-23,2022-10-19,2022-12-03,2021-04-17,2022-09-01
18377,510259,435,174,219,366,1,open,9,2022-05-15,2022-12-20,2023-03-19,2023-01-20,2023-12-01
18378,510256,687,72,212,737,3,shipped,9,2020-12-24,2021-11-24,2023-09-06,2022-05-27,2021-07-08
18379,510283,325,94,120,442,1,open,11,2021-02-02,2023-09-05,2022-08-01,2022-07-09,2022-06-13
18380,510299,376,51,175,289,2,closed,9,2021-04-22,2022-07-13,2021-11-15,2023-12-30,2022-02-02
18381,510288,277,164,127,546,8,open,1,2022-05-26,2023-01-13,2022-11-17,2022-12-02,2023-09-03
18382,510281,615,189,172,650,8,open,8,2021-11-11,2022-11-05,2022-06-09,2021-11-20,2023-03-01
18383,510303,340,176,137,639,4,cancelled,2,2019-05-22,,,2019-06-06,2020-04-10
18384,510290,794,121,205,500,5,shipped,7,2021-03-23,2022-02-28,2022-02-13,2022-05-29,2022-09-12
18385,510291,550,49,172,237,4,open,5,2022-07-07,2023-05-02,2023-09-04,2023-12-02,2023-05-29
18386,510276,268,143,150,889,4,open,6,2019-11-06,2020-08-08,2020-08-19,2023-12-21,2020-06-09
