po_id,po_number,buyer_id,reciept_date,item_id,warehouse_id,qty_ordered,qty_received,rating
7718,96819,436,2022-12-31,110,463,99,99,5
7719,76216,880,2021-12-16,136,904,329,325,1
7720,78854,896,2021-11-05,101,591,75,72,5
7721,22752,437,2023-09-01,140,332,285,283,1
7722,20419,760,2021-02-01,179,264,302,302,5
7723,61725,635,2019-12-13,212,656,387,384,3
7724,73981,361,2022-12-06,141,534,315,312,2
7725,65418,618,2023-05-07,124,314,157,153,3
7726,88149,740,2021-06-16,154,514,409,407,1
7727,69128,614,2019-01-06,138,911,263,261,1
7728,52009,346,2021-01-21,119,310,431,429,3
7729,36287,602,2018-12-17,170,537,345,343,4
7730,85306,432,2019-09-23,194,703,265,261,4
7731,93744,886,2023-05-04,132,594,430,429,1
7732,31739,985,2020-11-28,156,881,228,227,3
7733,87564,705,2020-01-12,161,364,270,270,1
7734,74266,474,2020-05-02,190,219,352,348,1
7735,25366,307,2023-10-31,192,299,310,307,1
7736,66946,814,2021-05-26,132,856,448,447,2
7737,64420,790,2023-05-29,114,484,423,419,1
7738,19822,464,2018-11-02,134,884,177,175,4
7739,49221,456,2021-03-31,159,351,418,418,2
7740,11367,717,2019-10-09,110,275,299,297,3
7741,54222,450,2019-06-29,184,895,170,167,2
7742,47280,883,2020-06-17,147,492,176,173,1
7743,97160,551,2022-07-21,158,687,157,153,2
7744,66484,474,2021-03-07,189,654,175,172,3
7745,84516,885,2022-02-27,165,210,413,412,4
7746,91121,794,2022-12-19,172,420,58,56,5
7747,28091,703,2023-12-08,198,243,253,253,4
7748,29420,503,2021-05-03,122,568,57,57,2
7749,19944,269,2022-01-02,150,573,147,147,3
7750,43006,548,2019-09-06,202,415,171,167,4
7751,27229,639,2023-01-06,192,424,309,309,5
7752,72356,637,2019-05-28,102,581,283,281,4
7753,21473,502,2020-03-19,124,529,84,82,1
7754,90835,835,2023-08-14,165,210,80,77,4
7755,27227,610,2020-01-19,106,865,255,254,1
7756,37135,688,2022-10-27,198,877,143,139,3
7757,84796,229,2020-06-24,106,512,318,317,4
7758,36838,823,2023-10-15,163,293,222,218,3
7759,26164,486,2019-02-12,199,777,332,332,4
7760,71592,858,2019-03-15,205,294,315,312,4
7761,68291,501,2022-08-24,134,568,392,390,1
7762,95729,771,2021-10-20,169,594,57,55,5
7763,83009,750,2021-08-24,210,631,344,343,3
7764,97888,219,2023-10-07,215,682,249,247,2
7765,36311,806,2023-10-03,180,525,182,182,3
7766,55152,299,2021-07-28,128,850,159,158,4
7767,41197,351,2022-01-11,116,589,90,90,1
7768,43850,520,2020-08-27,127,502,445,444,4
7769,47619,587,2023-02-20,153,911,56,56,5
7770,57229,931,2020-10-31,132,899,218,215,5
7771,23082,430,2020-04-21,179,259,132,132,2
7772,79514,430,2018-12-09,132,816,400,397,4
7773,37439,293,2022-01-27,164,530,190,189,3
7774,25141,390,2020-04-12,190,327,236,236,2
7775,37923,883,2022-03-02,203,904,304,300,3
7776,82903,873,2022-06-07,118,889,238,235,3
7777,41347,683,2019-01-13,106,684,315,313,3
7778,23849,343,2022-06-17,182,605,436,435,2
7779,76892,667,2023-09-08,162,537,147,143,2
7780,58091,466,2019-10-07,127,461,292,288,4
7781,22232,844,2021-04-22,196,391,114,112,4
7782,93775,810,2022-05-16,213,950,101,99,1
7783,94322,677,2022-01-14,193,895,226,225,2
7784,59109,232,2020-03-20,166,624,225,224,3
7785,73235,432,2018-01-28,201,582,219,218,3
7786,69395,700,2023-10-25,112,402,309,305,1
7787,77014,481,2020-03-06,131,348,334,332,2
7788,63651,799,2020-03-24,130,852,293,293,2
7789,72986,621,2023-03-15,185,589,262,261,1
7790,19725,406,2021-03-19,119,584,201,201,5
7791,75592,325,2020-09-07,105,739,56,55,4
7792,29788,439,2018-05-06,128,892,427,423,5
7793,66828,743,2023-05-14,114,364,217,213,2
7794,78149,594,2021-07-25,196,978,77,76,5
7795,32216,905,2019-06-30,194,485,111,107,1
7796,14184,632,2020-08-18,209,449,71,69,5
7797,14040,261,2021-10-18,150,558,299,299,1
7798,95857,995,2022-09-13,105,298,332,329,3
7799,26332,715,2023-07-14,200,725,303,302,4
7800,39129,700,2022-02-20,104,700,200,200,5
7801,49981,705,2021-11-18,119,707,344,344,1
7802,15946,566,2021-09-18,218,534,445,441,4
7803,18826,673,2022-05-11,194,431,255,255,4
7804,97717,251,2022-07-07,188,534,145,144,3
7805,43097,810,2018-11-30,164,707,115,111,5
7806,63915,596,2018-09-26,193,530,114,114,1
7807,84341,511,2020-04-19,136,951,433,431,2
7808,71048,468,2023-01-09,100,947,410,409,3
7809,84948,325,2021-03-26,173,831,356,352,3
7810,29195,894,2019-10-31,216,920,447,444,3
7811,11349,982,2019-09-11,150,712,214,214,4
7812,89338,873,2020-04-14,196,725,87,86,3
7813,86788,687,2018-07-20,186,333,189,188,4
7814,68775,571,2021-07-30,170,246,268,266,5
7815,21837,221,2022-09-22,196,848,315,315,2
7816,23787,557,2018-05-08,144,259,257,257,2
7817,84989,907,2021-04-10,140,224,446,446,1
7818,61669,520,2022-07-21,139,727,308,306,3
7819,49627,677,2023-06-28,214,210,424,423,2
7820,50101,601,2020-12-07,211,221,297,295,3
7821,99373,516,2020-01-06,198,492,444,443,3
7822,33380,715,2019-11-07,117,537,375,375,5
7823,40645,787,2021-03-19,127,277,55,54,2
7824,46395,919,2018-05-25,158,963,436,432,1
7825,86053,810,2021-03-29,205,595,220,220,5
7826,56883,498,2018-12-31,189,644,143,142,4
7827,71070,269,2021-03-26,216,482,387,387,5
7828,87750,302,2022-04-22,130,690,86,83,3
7829,63784,435,2018-04-12,208,778,141,137,4
7830,96614,496,2023-07-04,217,756,419,416,3
7831,72036,266,2018-03-14,197,828,420,419,4
7832,52780,411,2021-04-07,115,976,156,155,5
7833,19216,273,2020-08-04,105,514,352,352,1
7834,25799,502,2022-07-04,163,396,440,439,5
7835,78692,610,2021-09-03,142,892,60,58,1
7836,77978,439,2022-02-02,153,340,333,332,5
7837,21598,810,2020-06-02,102,675,263,260,5
7838,32205,432,2018-08-21,162,886,353,351,3
7839,76891,690,2023-01-05,177,339,138,137,2
7840,31677,405,2023-04-11,158,530,230,230,1
7841,75234,340,2019-10-09,197,434,262,258,2
7842,44226,823,2023-03-08,206,273,289,287,1
7843,33635,927,2019-11-06,107,275,113,111,1
7844,58697,591,2019-03-03,191,249,185,182,3
7845,64526,294,2020-03-09,211,249,237,236,5
7846,59523,907,2018-01-03,218,228,169,165,5
7847,78185,868,2023-02-15,167,594,325,324,4
7848,76578,620,2022-02-12,117,667,60,58,2
7849,69417,566,2018-03-12,104,331,359,357,1
7850,10374,700,2023-03-22,104,890,222,218,2
7851,40760,825,2022-05-16,156,659,405,404,4
7852,53137,642,2023-04-30,118,881,411,409,1
7853,88879,529,2019-01-15,161,247,368,366,1
7854,61007,903,2019-03-19,191,550,263,261,2
7855,34804,869,2020-07-11,140,391,240,237,1
7856,66288,549,2021-06-16,198,792,212,209,2
7857,92325,469,2020-07-10,171,402,395,394,4
7858,66416,533,2020-02-28,188,452,106,103,5
7859,50002,873,2021-03-17,201,233,81,77,5
7860,42961,706,2020-03-18,186,843,85,85,2
7861,93576,400,2018-04-03,135,575,50,47,2
7862,44974,390,2018-10-14,188,461,262,258,3
7863,66075,267,2022-02-19,206,343,275,271,2
7864,13917,643,2023-10-29,179,996,409,408,3
7865,97486,244,2023-01-12,188,937,415,412,1
7866,78279,340,2021-06-27,191,659,346,344,5
7867,22948,538,2023-01-17,108,314,380,379,4
7868,55117,687,2020-11-01,174,850,152,148,5
7869,52132,415,2021-03-22,155,689,77,73,5
7870,92887,496,2021-10-14,220,526,321,321,3
7871,59350,718,2020-07-26,187,375,276,276,1
7872,58342,293,2020-01-22,208,645,116,112,4
7873,87888,835,2023-10-22,156,529,332,330,3
7874,68325,497,2023-01-09,175,911,61,57,4
7875,37605,356,2023-08-25,158,939,442,442,3
7876,55484,602,2023-05-29,196,449,343,340,1
7877,28880,919,2019-06-14,137,284,203,203,3
7878,97721,868,2021-06-28,216,676,317,315,5
7879,44260,671,2018-02-02,184,321,154,151,3
7880,75038,493,2021-06-23,170,420,245,243,3
7881,66438,395,2018-11-17,149,739,342,342,4
7882,67774,272,2019-03-15,109,451,292,289,5
7883,89093,687,2020-01-23,149,952,152,152,5
7884,57369,642,2023-08-27,158,580,96,95,1
7885,43188,773,2023-10-12,126,253,282,281,2
7886,66260,672,2019-08-06,184,603,249,246,5
7887,55397,596,2020-03-20,171,558,317,317,1
7888,41079,838,2020-08-01,162,778,325,325,2
7889,88815,826,2020-09-03,172,599,302,302,3
7890,84071,538,2018-06-17,183,228,273,272,5
7891,85728,468,2021-07-12,211,830,268,266,4
7892,11280,673,2020-06-29,165,417,254,253,3
7893,47954,346,2018-01-17,149,280,405,404,1
7894,95364,497,2022-03-16,184,727,65,64,1
7895,96330,717,2018-11-03,126,402,189,188,2
7896,28898,644,2019-03-07,195,773,424,424,4
7897,21175,353,2019-07-20,110,865,423,421,1
7898,87963,707,2023-08-09,110,956,199,199,1
7899,82125,240,2018-08-07,120,333,256,252,2
7900,12669,698,2022-09-24,146,561,282,281,4
7901,86136,376,2023-04-14,161,402,392,388,5
7902,92022,310,2019-05-05,170,447,441,440,5
7903,75827,534,2022-02-27,200,777,314,311,5
7904,34184,760,2022-03-27,132,911,230,226,5
7905,35090,394,2023-07-23,110,512,246,243,4
7906,45751,835,2021-03-31,190,402,372,369,5
7907,35027,521,2021-12-18,156,461,273,271,3
7908,96131,346,2022-11-15,172,224,344,343,5
7909,66544,316,2021-08-16,195,667,142,142,1
7910,58158,810,2023-01-19,173,889,428,427,3
7911,93409,883,2023-07-11,114,890,446,443,4
7912,45382,343,2018-12-03,107,622,406,406,2
7913,10750,741,2018-12-03,219,293,113,110,1
7914,46653,814,2019-02-03,157,662,121,120,2
7915,79975,879,2018-07-14,130,530,166,163,5
7916,47445,573,2023-09-22,219,633,274,274,1
7917,45282,602,2020-10-05,190,587,255,251,5
7918,21569,602,2020-02-22,115,424,225,224,4
7919,65049,598,2021-03-19,123,618,447,443,5
7920,20670,376,2021-07-29,190,883,371,367,4
7921,87431,578,2022-06-28,197,396,210,208,3
7922,66073,956,2018-01-23,125,595,71,70,4
7923,44530,462,2023-06-04,188,529,282,278,4
7924,81456,766,2019-05-30,156,665,336,335,1
7925,72881,513,2021-10-24,137,762,249,247,1
7926,52513,287,2019-05-01,218,224,331,329,2
7927,14315,371,2019-02-04,202,573,325,325,4
7928,57990,331,2020-04-10,145,482,429,428,4
7929,95586,551,2018-05-26,207,273,372,368,2
7930,87325,279,2018-01-03,162,389,396,393,4
7931,51871,318,2021-04-19,136,568,59,57,5
7932,42333,325,2021-12-25,122,947,126,123,3
7933,57635,839,2018-07-11,132,969,385,383,4
7934,18412,782,2022-10-14,187,561,82,78,3
7935,49387,787,2019-11-09,143,410,148,146,5
7936,55419,335,2022-02-20,123,452,149,146,5
7937,50575,632,2018-01-11,200,928,237,236,4
7938,65393,435,2023-06-11,207,920,79,78,4
7939,75643,848,2021-06-06,170,282,169,169,1
7940,24755,883,2023-01-13,138,985,117,116,5
7941,48906,868,2020-01-05,111,557,417,414,2
7942,36249,223,2019-09-14,124,255,169,168,5
7943,66983,393,2021-10-31,212,389,102,100,3
7944,94604,791,2018-04-05,145,530,220,220,3
7945,93770,454,2021-08-30,220,208,239,236,2
7946,48897,956,2020-05-06,183,211,378,375,3
7947,90691,690,2018-12-21,105,780,318,318,1
7948,80097,767,2020-04-24,138,340,164,164,2
7949,79388,244,2023-05-03,214,590,68,68,4
7950,50212,644,2022-07-27,149,416,353,352,5
7951,34736,364,2018-06-17,194,350,178,177,2
7952,86943,586,2023-01-27,121,944,342,342,5
7953,31615,982,2020-09-15,191,424,330,326,1
7954,89346,817,2022-10-16,183,883,296,294,5
7955,34010,432,2018-02-26,181,836,408,405,3
7956,73289,861,2020-01-31,216,232,169,168,5
7957,39647,846,2023-02-12,137,571,89,88,1
7958,57592,370,2018-02-17,165,485,336,332,2
7959,75014,244,2020-11-17,132,631,366,364,1
7960,44187,810,2022-12-12,168,816,395,391,3
7961,32162,462,2018-06-05,126,215,296,296,1
7962,56466,512,2020-10-23,203,905,244,244,1
7963,57188,523,2022-05-03,110,993,319,318,4
7964,54819,265,2023-08-17,129,580,434,431,1
7965,28190,497,2023-07-30,128,583,120,117,3
7966,70421,474,2022-06-21,168,271,192,188,4
7967,68071,850,2023-08-12,217,679,421,418,1
7968,26148,498,2023-05-24,102,533,201,197,1
7969,62767,353,2020-03-12,190,955,420,420,5
7970,88244,269,2020-12-12,128,787,69,66,4
7971,56778,226,2023-05-23,170,606,234,233,4
7972,24189,299,2021-10-12,129,351,212,208,5
7973,11911,618,2020-02-25,131,703,317,316,4
7974,37930,769,2023-04-15,204,660,341,340,5
7975,42008,774,2023-01-14,128,727,225,221,2
7976,67365,238,2019-10-18,126,987,141,141,2
7977,85770,826,2022-10-12,210,495,310,307,4
7978,79548,618,2019-01-14,120,834,195,192,4
7979,58680,523,2019-11-19,179,274,278,278,5
7980,35870,353,2020-11-16,140,866,95,93,3
7981,20289,715,2018-06-15,200,622,187,184,5
7982,21979,602,2022-10-01,220,495,322,322,4
7983,68719,942,2023-04-06,106,450,64,61,1
7984,76960,927,2018-07-08,197,675,257,253,1
7985,52463,941,2018-02-05,111,525,105,105,2
7986,45535,861,2019-09-14,185,928,202,198,3
7987,58053,468,2023-12-17,204,631,131,130,3
7988,34196,450,2019-09-06,143,450,345,344,1
7989,83919,985,2020-10-07,109,479,118,118,2
7990,77915,493,2018-09-02,140,630,256,252,5
7991,56584,602,2021-08-25,163,923,83,83,5
7992,50652,799,2023-11-29,150,699,351,348,5
7993,12854,326,2018-10-31,198,888,87,87,1
7994,98803,320,2021-01-05,161,667,323,320,2
7995,29371,953,2020-04-14,192,622,424,420,1
7996,34708,210,2019-04-17,140,284,141,141,5
7997,56863,773,2020-02-11,186,558,320,316,2
7998,52068,801,2019-01-15,193,904,276,272,2
7999,17482,512,2019-04-16,194,727,259,256,4
8000,45266,810,2022-07-19,169,351,361,357,3
8001,80914,534,2019-08-15,158,577,361,359,5
8002,85490,309,2021-06-19,114,684,181,177,4
8003,32945,782,2021-03-08,206,631,213,212,1
8004,68129,646,2019-07-14,196,253,172,172,1
8005,38699,618,2020-11-21,216,805,369,367,5
8006,96449,979,2020-11-17,210,420,389,388,2
8007,89535,271,2023-01-15,108,923,414,414,2
8008,69909,438,2023-08-05,132,468,372,369,1
8009,46175,343,2021-01-01,204,331,55,52,2
8010,21471,300,2022-09-06,160,761,381,381,3
8011,34090,985,2018-03-04,152,493,195,194,2
8012,32244,373,2019-06-09,130,805,361,360,5
8013,69058,499,2022-09-17,202,203,182,178,3
8014,93449,493,2019-11-16,142,253,51,48,3
8015,59233,498,2021-08-11,113,405,171,169,5
8016,26228,987,2020-06-19,215,894,142,142,1
8017,58027,637,2022-08-14,134,828,83,81,2
8018,37821,596,2023-07-17,123,354,97,93,1
8019,51355,598,2022-11-07,132,237,118,114,3
8020,34009,677,2019-01-02,173,287,167,164,4
8021,87373,835,2023-02-28,119,844,51,49,5
8022,53807,287,2018-10-25,115,985,306,306,1
8023,46304,498,2020-06-29,202,986,204,202,2
8024,44353,262,2019-08-05,113,362,419,416,2
8025,77432,307,2020-02-01,161,293,383,382,4
8026,50397,481,2019-08-30,190,719,367,364,2
8027,97801,804,2023-12-21,132,494,67,64,4
8028,40580,302,2020-08-24,181,756,59,58,1
8029,70961,551,2019-01-13,142,912,299,295,1
8030,59591,978,2023-10-08,205,351,318,317,3
8031,44475,411,2023-09-14,155,563,404,403,2
8032,11634,894,2022-01-31,119,441,119,116,1
8033,33985,869,2018-09-18,194,295,351,349,1
8034,74733,470,2018-03-20,163,905,99,98,1
8035,86560,558,2019-08-01,129,886,425,424,5
8036,42624,503,2021-12-10,106,529,107,106,5
8037,56270,873,2020-08-20,118,756,74,70,5
8038,38478,907,2021-11-04,198,756,61,60,2
8039,50997,345,2023-03-31,149,351,228,227,1
8040,61042,740,2021-02-23,186,402,331,327,5
8041,18296,982,2021-12-18,111,390,380,379,2
8042,70945,272,2019-03-27,217,274,176,174,4
8043,81195,858,2018-03-03,132,463,122,119,3
8044,86253,373,2019-05-17,190,607,370,367,2
8045,90135,987,2021-02-27,108,448,211,207,4
8046,46140,437,2018-08-21,186,293,287,285,5
8047,61957,771,2023-11-06,107,380,430,427,3
8048,73462,807,2022-11-22,178,512,346,344,2
8049,78111,942,2020-03-29,130,396,262,262,5
8050,79431,717,2023-10-19,165,326,371,367,4
8051,10056,244,2022-07-14,137,415,96,96,1
8052,10127,306,2019-03-17,157,993,93,92,1
8053,34731,854,2022-09-09,197,340,105,103,5
8054,47480,861,2021-02-13,140,829,417,413,3
8055,29139,323,2023-04-05,135,873,413,412,4
8056,31840,810,2018-04-02,102,533,83,81,3
8057,53897,522,2019-02-25,147,310,371,368,2
8058,71610,637,2018-10-25,135,319,286,285,1
8059,59882,346,2022-01-12,107,326,276,276,1
8060,75913,806,2020-09-28,165,570,146,144,1
8061,42132,232,2023-10-14,177,692,280,279,2
8062,25177,346,2023-07-08,146,468,304,300,4
8063,25752,275,2023-12-04,142,696,65,64,4
8064,40414,390,2020-01-11,202,750,439,437,4
8065,98097,880,2018-12-14,106,804,379,378,2
8066,81402,790,2020-06-07,189,595,442,440,2
8067,55428,956,2019-11-29,154,582,301,299,1
8068,15270,325,2021-12-13,180,295,260,260,1
8069,33024,434,2023-03-29,181,485,380,379,2
8070,84834,989,2021-07-13,176,939,235,235,1
8071,63668,826,2018-09-08,216,712,264,264,4
8072,91116,441,2022-06-11,139,696,276,272,4
8073,36620,325,2023-10-03,134,284,100,97,5
8074,63598,850,2020-07-29,130,828,411,410,5
8075,60640,688,2022-10-28,206,852,238,238,1
8076,22301,411,2020-11-30,180,727,78,78,5
8077,88110,920,2022-05-21,187,495,244,244,5
8078,69359,956,2021-10-16,189,947,98,94,2
8079,63909,901,2018-11-10,182,775,272,271,1
8080,67075,323,2020-02-13,110,395,184,180,4
8081,33705,924,2020-08-19,210,719,410,406,1
8082,56127,740,2022-08-16,167,904,382,380,4
8083,59330,393,2022-08-14,122,323,268,264,3
8084,35577,474,2023-09-05,196,293,238,238,4
8085,19191,380,2023-07-22,117,707,335,331,5
8086,86793,844,2021-09-21,180,243,385,385,5
8087,16956,810,2019-06-25,127,888,65,65,5
8088,74161,426,2018-07-26,205,460,164,163,4
8089,62765,331,2018-09-28,162,434,299,296,1
8090,78654,501,2022-08-15,213,690,52,49,1
8091,26580,740,2020-03-09,177,393,226,223,5
8092,51575,879,2023-06-21,201,343,135,135,1
8093,60416,521,2018-05-03,161,234,194,191,4
8094,49863,772,2018-04-09,148,667,313,312,2
8095,90187,835,2020-08-02,134,419,61,59,1
8096,70017,664,2021-04-17,138,537,121,119,4
8097,10924,885,2022-01-06,170,415,172,171,2
8098,91162,501,2021-04-09,214,852,79,75,3
8099,97294,892,2023-05-10,156,416,257,257,2
8100,58544,438,2018-06-19,174,396,446,443,4
8101,47091,361,2020-10-10,106,727,171,171,2
8102,57212,741,2019-01-15,154,358,406,405,4
8103,76513,346,2023-09-13,164,405,440,438,3
8104,26449,623,2021-03-10,188,350,425,425,3
8105,27919,571,2020-11-07,128,525,210,208,5
8106,27671,393,2021-06-22,171,529,226,226,1
8107,30805,407,2020-01-13,165,762,221,219,1
8108,98177,251,2018-11-03,137,295,68,64,1
8109,37102,260,2021-12-01,104,434,393,391,4
8110,73584,462,2022-07-15,123,635,415,415,4
8111,87368,745,2021-05-29,201,777,348,344,1
8112,75215,306,2020-03-13,113,390,333,332,5
8113,13873,454,2023-04-22,132,656,121,119,5
8114,83628,619,2022-11-10,159,667,141,140,3
8115,99327,372,2021-06-13,214,947,202,200,3
8116,70358,498,2019-05-12,150,834,202,202,1
8117,76452,927,2021-07-15,217,434,154,151,4
8118,12722,390,2022-02-26,149,412,164,161,3
8119,18390,238,2022-01-12,131,276,295,292,2
8120,32165,956,2018-01-27,190,633,397,393,2
8121,83969,664,2021-03-04,200,485,302,302,5
8122,25386,456,2022-08-24,191,323,270,266,1
8123,70936,906,2022-12-24,176,492,176,172,3
8124,70243,521,2021-09-27,172,607,152,151,1
8125,94348,706,2023-09-09,109,850,110,107,2
8126,11581,211,2019-03-31,120,343,383,379,2
8127,78576,493,2018-08-07,212,828,77,77,5
8128,93576,826,2022-03-29,141,449,261,258,1
8129,83431,598,2023-12-21,105,344,214,213,2
8130,24203,844,2018-02-10,210,468,410,410,2
8131,21515,265,2022-10-13,108,733,169,165,1
8132,84530,769,2020-03-01,189,359,391,387,5
8133,60275,229,2021-05-29,198,754,161,157,1
8134,99178,323,2021-05-08,191,769,121,118,1
8135,61948,987,2021-11-08,171,717,433,432,2
8136,57225,353,2019-04-23,169,382,218,217,1
8137,88099,586,2018-08-29,162,848,420,419,2
8138,73287,845,2018-10-07,143,370,113,113,3
8139,89187,723,2023-04-04,123,404,152,148,2
8140,23057,346,2023-10-28,156,770,446,446,3
8141,39031,346,2023-05-27,196,814,424,421,1
8142,78038,309,2021-08-02,147,727,374,370,2
8143,91831,306,2021-07-01,211,588,443,439,1
8144,27697,464,2023-05-12,186,479,371,369,3
8145,59369,869,2021-09-25,111,689,103,100,4
8146,14698,474,2021-12-09,160,577,95,95,5
8147,65366,700,2019-04-05,220,479,287,285,2
8148,97285,414,2022-07-07,115,331,278,277,5
8149,68339,637,2021-03-30,195,787,112,109,4
8150,10176,466,2019-03-20,113,954,433,432,3
8151,98482,868,2019-06-23,203,407,337,333,1
8152,63984,275,2023-03-29,200,884,216,215,2
8153,51294,586,2019-09-09,135,865,408,407,2
8154,41019,555,2020-11-10,187,818,264,261,4
8155,61618,873,2020-08-10,132,690,318,315,4
8156,59447,204,2021-01-14,101,850,201,197,1
8157,47746,390,2021-02-26,184,931,397,394,1
8158,26979,390,2018-09-05,194,542,442,442,1
8159,80048,426,2021-02-21,101,671,206,202,4
8160,16770,508,2019-10-16,114,326,204,200,4
8161,75649,325,2022-09-23,176,273,326,322,1
8162,20329,924,2021-04-23,150,692,407,407,4
8163,18402,778,2022-07-27,158,659,194,190,5
8164,23642,620,2023-03-01,176,208,363,362,3
8165,16453,810,2018-11-11,185,952,257,256,2
